ts,funding_bps,cost_bps,adverse_buffer_bps,original_expected_spread_bps,original_expected_edge_bps,required_half_bps,scenario_half_bps,scenario_expected_spread_bps,scenario_edge_bps,scenario_pass
1777016036.4675624,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016036.4675624,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016036.4675624,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016036.4675624,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016039.0082703,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016039.0082703,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016039.0082703,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016039.0082703,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016039.0082703,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016039.0082703,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016039.0082703,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016039.0082703,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016039.260658,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016039.260658,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016039.260658,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016039.260658,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016039.260658,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016039.260658,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016039.260658,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016039.260658,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016039.5038857,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016039.5038857,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016039.5038857,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016039.5038857,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016039.5038857,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016039.5038857,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016039.5038857,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016039.5038857,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016039.7592957,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016039.7592957,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016039.7592957,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016039.7592957,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016039.7592957,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016039.7592957,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016039.7592957,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016039.7592957,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016040.011258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016040.011258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016040.011258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016040.011258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016040.011258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016040.011258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016040.011258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016040.011258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016040.2725976,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016040.2725976,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016040.2725976,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016040.2725976,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016040.2725976,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016040.2725976,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016040.2725976,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016040.2725976,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016040.522471,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016040.522471,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016040.522471,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016040.522471,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016040.522471,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016040.522471,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016040.522471,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016040.522471,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016040.788079,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016040.788079,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016040.788079,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016040.788079,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016040.788079,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016040.788079,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016040.788079,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016040.788079,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016041.0530388,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016041.0530388,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016041.0530388,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016041.0530388,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016041.0530388,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016041.0530388,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016041.0530388,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016041.0530388,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016041.3047543,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016041.3047543,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016041.3047543,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016041.3047543,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016041.3047543,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016041.3047543,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016041.3047543,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016041.3047543,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016041.5663927,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016041.5663927,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016041.5663927,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016041.5663927,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016041.5663927,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016041.5663927,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016041.5663927,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016041.5663927,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016041.8275664,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016041.8275664,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016041.8275664,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016041.8275664,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016041.8275664,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016041.8275664,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016041.8275664,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016041.8275664,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016042.0955074,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016042.0955074,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016042.0955074,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016042.0955074,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016042.0955074,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016042.0955074,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016042.0955074,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016042.0955074,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016042.3603377,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016042.3603377,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016042.3603377,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016042.3603377,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016042.3603377,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016042.3603377,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016042.3603377,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016042.3603377,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016042.6403012,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016042.6403012,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016042.6403012,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016042.6403012,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016042.6403012,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016042.6403012,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016042.6403012,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016042.6403012,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016042.9083598,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016042.9083598,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016042.9083598,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016042.9083598,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016042.9083598,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016042.9083598,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016042.9083598,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016042.9083598,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016044.2088819,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016044.2088819,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016044.2088819,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016044.2088819,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016044.2088819,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016044.2088819,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016044.2088819,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016044.2088819,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016044.4547822,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016044.4547822,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016044.4547822,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016044.4547822,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016044.4547822,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016044.4547822,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016044.4547822,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016044.4547822,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016044.7058427,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016044.7058427,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016044.7058427,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016044.7058427,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016044.7058427,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016044.7058427,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016044.7058427,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016044.7058427,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016044.9757504,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016044.9757504,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016044.9757504,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016044.9757504,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016044.9757504,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016044.9757504,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016044.9757504,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016044.9757504,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016046.206651,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016046.206651,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016046.206651,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016046.206651,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016046.206651,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016046.206651,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016046.206651,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016046.206651,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016046.4750047,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016046.4750047,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016046.4750047,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016046.4750047,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016046.4750047,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016046.4750047,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016046.4750047,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016046.4750047,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016049.0976732,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016049.0976732,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016049.0976732,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016049.0976732,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016049.0976732,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016049.0976732,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016049.0976732,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016049.0976732,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016049.3638477,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016049.3638477,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016049.3638477,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016049.3638477,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016049.3638477,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016049.3638477,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016049.3638477,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016049.3638477,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016052.686258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016052.686258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016052.686258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016052.686258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016052.686258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016052.686258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016052.686258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016052.686258,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016052.9386568,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016052.9386568,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016052.9386568,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016052.9386568,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
1777016052.9386568,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,15.0,30.0,0.5799999999999983,True
1777016052.9386568,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,16.0,32.0,2.5799999999999983,True
1777016052.9386568,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,18.0,36.0,6.579999999999998,True
1777016052.9386568,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,20.0,40.0,10.579999999999998,True
1777016053.2065399,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,8.0,16.0,-13.420000000000002,False
1777016053.2065399,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,10.0,20.0,-9.420000000000002,False
1777016053.2065399,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,12.0,24.0,-5.420000000000002,False
1777016053.2065399,0.58,28.0,2.0,16.0,-13.420000000000002,14.71,14.0,28.0,-1.4200000000000017,False
